path,pred,max_softmax,entropy,energy,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,predicted_class
test_external/Eucalipto blanco/Sat Oct 05 16-58-31.jpg,1,0.9385455846786499,0.34979838132858276,-3.9931113719940186,0.008328822441399097,0.9385455846786499,0.008597404696047306,0.008155773393809795,0.007303651422262192,0.008033250458538532,0.01201232336461544,0.00902321096509695,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Oct 05 16-58-37.jpg,1,0.9318504333496094,0.38009268045425415,-3.970973491668701,0.008945728652179241,0.9318504333496094,0.00902470014989376,0.008416053839027882,0.014281281270086765,0.007856124080717564,0.010649284347891808,0.00897635705769062,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Oct 05 16-58-50.jpg,1,0.8941420912742615,0.5267389416694641,-3.7739999294281006,0.01264264527708292,0.8941420912742615,0.011870869435369968,0.013281766325235367,0.03850719705224037,0.011211707256734371,0.007224696688354015,0.011119026690721512,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Oct 05 16-58-57.jpg,1,0.9402087330818176,0.34123194217681885,-4.1319661140441895,0.006574584171175957,0.9402087330818176,0.00826653279364109,0.009212982840836048,0.01168902963399887,0.009874438866972923,0.005514770280569792,0.008659022860229015,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Oct 05 16-59-01.jpg,1,0.8902546763420105,0.5561785697937012,-3.6982789039611816,0.01223619282245636,0.8902546763420105,0.01239857915788889,0.024762015789747238,0.013063577003777027,0.014284619130194187,0.016880778595805168,0.01611955277621746,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Oct 05 16-59-06.jpg,1,0.8263251185417175,0.79134601354599,-3.2864701747894287,0.017720162868499756,0.8263251185417175,0.022808756679296494,0.02570098638534546,0.03932829946279526,0.021385036408901215,0.03180240839719772,0.014929160475730896,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Oct 05 16-59-10.jpg,1,0.9036245942115784,0.49254724383354187,-3.8708724975585938,0.009189256466925144,0.9036245942115784,0.009569321759045124,0.011369402520358562,0.03111722692847252,0.007883048616349697,0.016737379133701324,0.010509844869375229,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Oct 05 16-59-15.jpg,1,0.9213195443153381,0.4269484877586365,-4.064370155334473,0.00987654086202383,0.9213195443153381,0.007851230911910534,0.012062646448612213,0.00892706960439682,0.013635437935590744,0.014772246591746807,0.011555308476090431,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Oct 05 16-59-28.jpg,1,0.8963447213172913,0.528632640838623,-3.8145084381103516,0.013448428362607956,0.8963447213172913,0.013464855030179024,0.015168540179729462,0.007457816042006016,0.018824627622961998,0.02449805475771427,0.010792932473123074,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 13-21-24.jpg,1,0.9094966053962708,0.47835299372673035,-3.7667391300201416,0.008450116962194443,0.9094966053962708,0.011021030135452747,0.01369581650942564,0.013938692398369312,0.014924854971468449,0.013100584968924522,0.015372327528893948,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 13-22-59.jpg,1,0.8534823060035706,0.686809778213501,-3.554914951324463,0.016729872673749924,0.8534823060035706,0.01689404994249344,0.0167380440980196,0.04644143581390381,0.015143729746341705,0.020323464646935463,0.01424707192927599,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 13-29-19.jpg,1,0.9030299186706543,0.5044978857040405,-3.566843271255493,0.009196671657264233,0.9030299186706543,0.012969385832548141,0.01192464493215084,0.015743684023618698,0.017614880576729774,0.011213112622499466,0.018307635560631752,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 13-29-45.jpg,1,0.9081156849861145,0.4836122989654541,-3.580758571624756,0.009980464354157448,0.9081156849861145,0.015686146914958954,0.012610330246388912,0.01292198896408081,0.01757623255252838,0.009096194989979267,0.01401299424469471,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 13-30-01.jpg,1,0.8888278603553772,0.5553656816482544,-3.736992359161377,0.010469825007021427,0.8888278603553772,0.011800316162407398,0.014750409871339798,0.019798029214143753,0.03066752664744854,0.007972805760800838,0.01571323163807392,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 13-31-09.jpg,1,0.9316241145133972,0.3820769190788269,-3.8930914402008057,0.009259048849344254,0.9316241145133972,0.011272640898823738,0.010947179049253464,0.008135252632200718,0.010309061035513878,0.00890434067696333,0.009548299014568329,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 13-32-03.jpg,1,0.8931819796562195,0.5439608693122864,-3.6246836185455322,0.011080003343522549,0.8931819796562195,0.015368044376373291,0.012174946255981922,0.024873344227671623,0.01605062000453472,0.01371542178094387,0.013555631972849369,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 13-40-24.jpg,1,0.8711726665496826,0.6289379596710205,-3.4699463844299316,0.015847383067011833,0.8711726665496826,0.02537664957344532,0.013449498452246189,0.0180453322827816,0.013849355280399323,0.02872394025325775,0.013535142876207829,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 15-04-48.jpg,1,0.8871362805366516,0.5666635036468506,-3.6178035736083984,0.009864822961390018,0.8871362805366516,0.01877507008612156,0.014859556220471859,0.017145050689578056,0.0113654350861907,0.026570377871394157,0.014283319003880024,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 15-05-08.jpg,1,0.9129286408424377,0.4641997814178467,-3.887972593307495,0.012848536483943462,0.9129286408424377,0.01096581481397152,0.013366890139877796,0.013693902641534805,0.014900926500558853,0.00902023259550333,0.012275136075913906,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 15-05-20.jpg,1,0.8971931338310242,0.5265249013900757,-3.8721559047698975,0.012483014725148678,0.8971931338310242,0.012769685126841068,0.021041927859187126,0.01113519724458456,0.019953887909650803,0.00821860134601593,0.01720447652041912,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 15-05-27.jpg,1,0.9019955396652222,0.5030193328857422,-3.8785362243652344,0.011421172879636288,0.9019955396652222,0.010552548803389072,0.02130795270204544,0.010697811841964722,0.02455638349056244,0.006826557219028473,0.012642085552215576,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 15-05-34.jpg,1,0.9420304894447327,0.3329504132270813,-4.251123905181885,0.006279531866312027,0.9420304894447327,0.007619073148816824,0.010277644731104374,0.006161082535982132,0.010850057937204838,0.007984721101820469,0.008797377347946167,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 15-05-38.jpg,1,0.9324500560760498,0.37795984745025635,-4.136345863342285,0.00818232074379921,0.9324500560760498,0.01039151381701231,0.011493935249745846,0.00818232074379921,0.011734948493540287,0.008351854048669338,0.009213115088641644,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 15-05-57.jpg,1,0.9147725701332092,0.4563886523246765,-3.7570486068725586,0.011582957580685616,0.9147725701332092,0.014261201024055481,0.01082818116992712,0.01537117175757885,0.011325693689286709,0.010945126414299011,0.010913106612861156,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 15-06-04.jpg,1,0.8930965065956116,0.5466701984405518,-3.671654462814331,0.016218455508351326,0.8930965065956116,0.015912527218461037,0.017034180462360382,0.010443337261676788,0.018022455275058746,0.013514681719243526,0.015757888555526733,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 15-07-21.jpg,1,0.8982639908790588,0.5253732204437256,-3.6385412216186523,0.012394600547850132,0.8982639908790588,0.01514175534248352,0.012559087947010994,0.01622491329908371,0.019404461607336998,0.011569973081350327,0.014441310428082943,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 15-07-36.jpg,1,0.8565022349357605,0.6848492622375488,-3.1724765300750732,0.013669425621628761,0.8565022349357605,0.018439186736941338,0.02012334018945694,0.03345433250069618,0.02333208918571472,0.016067245975136757,0.018412195146083832,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 15-08-44.jpg,1,0.8503227233886719,0.6933696269989014,-3.617217540740967,0.008567361161112785,0.8503227233886719,0.011744551360607147,0.026243163272738457,0.010574114508926868,0.04233507439494133,0.025354372337460518,0.024858662858605385,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 15-08-50.jpg,1,0.8320464491844177,0.7664929032325745,-3.4826951026916504,0.0163815189152956,0.8320464491844177,0.015838798135519028,0.0376950167119503,0.010422901250422001,0.030899858102202415,0.03043217584490776,0.026283258572220802,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 15-09-05.jpg,1,0.8362282514572144,0.7587241530418396,-3.481588125228882,0.014664719812572002,0.8362282514572144,0.021326623857021332,0.02994668483734131,0.02688051573932171,0.02831706404685974,0.01469338871538639,0.027942784130573273,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 15-09-19.jpg,1,0.8874551653862,0.5676658749580383,-3.5334596633911133,0.013627482578158379,0.8874551653862,0.01748095266520977,0.013654124923050404,0.02490313909947872,0.011903525330126286,0.015359243378043175,0.015616358257830143,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 15-09-52.jpg,1,0.8995163440704346,0.519298791885376,-3.685976266860962,0.011837717145681381,0.8995163440704346,0.015289253555238247,0.011907283216714859,0.009809021838009357,0.017800915986299515,0.014811618253588676,0.01902778446674347,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 15-10-04.jpg,1,0.8389654755592346,0.7475864887237549,-3.4880857467651367,0.01213193777948618,0.8389654755592346,0.022113390266895294,0.02528204210102558,0.020890584215521812,0.027785543352365494,0.017790310084819794,0.03504070267081261,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 15-10-16.jpg,1,0.8784312009811401,0.5991529822349548,-3.490945816040039,0.011231952346861362,0.8784312009811401,0.014967363327741623,0.017808932811021805,0.014800211414694786,0.022381074726581573,0.010613449849188328,0.029765702784061432,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 15-10-59.jpg,1,0.7794181108474731,0.9413499236106873,-3.2941296100616455,0.0181520227342844,0.7794181108474731,0.0343855656683445,0.046432096511125565,0.043311186134815216,0.01783573254942894,0.020161250606179237,0.04030399024486542,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 15-11-23.jpg,1,0.6253618597984314,1.3609585762023926,-2.9362215995788574,0.036730725318193436,0.6253618597984314,0.03751007840037346,0.07970017939805984,0.04816977307200432,0.0452568456530571,0.0329011045396328,0.09436942636966705,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 15-11-34.jpg,1,0.8715489506721497,0.6316400766372681,-3.6120927333831787,0.013984475284814835,0.8715489506721497,0.019137859344482422,0.02003183588385582,0.01534394919872284,0.023402443155646324,0.016425523906946182,0.020124973729252815,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 15-12-02.jpg,1,0.791054368019104,0.9045674800872803,-3.242201089859009,0.013757840730249882,0.791054368019104,0.03831961378455162,0.026254810392856598,0.035476647317409515,0.01755363866686821,0.04732707142829895,0.030256010591983795,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 15-12-06.jpg,1,0.7275440692901611,1.0842978954315186,-3.1032369136810303,0.018063146620988846,0.7275440692901611,0.03571734577417374,0.027596859261393547,0.08327881246805191,0.026462001726031303,0.047878485172986984,0.03345927223563194,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 15-12-11.jpg,1,0.4507695138454437,1.6306135654449463,-2.5770726203918457,0.03484457731246948,0.4507695138454437,0.06611531972885132,0.05071094259619713,0.03244701772928238,0.11441844701766968,0.20597465336322784,0.04471948370337486,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 15-12-12.jpg,1,0.4619906544685364,1.6384778022766113,-2.6188902854919434,0.042181845754384995,0.4619906544685364,0.08120349794626236,0.056706469506025314,0.03187163546681404,0.11626894026994705,0.17518071830272675,0.034596335142850876,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 15-12-16.jpg,1,0.7820926904678345,0.9450694918632507,-3.1344540119171143,0.02611628919839859,0.7820926904678345,0.03300602361559868,0.030288031324744225,0.02680096961557865,0.035505518317222595,0.04114817455410957,0.02504231594502926,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 15-15-32.jpg,1,0.7310707569122314,1.024664282798767,-3.1237919330596924,0.01607278361916542,0.7310707569122314,0.03126223012804985,0.023079480975866318,0.011464288458228111,0.038079507648944855,0.11911115795373917,0.02985977567732334,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 15-15-36.jpg,1,0.830916166305542,0.7679649591445923,-3.4235076904296875,0.015587273053824902,0.830916166305542,0.04432818293571472,0.017211465165019035,0.018619120121002197,0.013093793764710426,0.035017289221286774,0.02522662654519081,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 15-17-26.jpg,1,0.8551424741744995,0.6555768251419067,-3.588127851486206,0.010408020578324795,0.8551424741744995,0.01458478718996048,0.012554469518363476,0.06479250639677048,0.010722688399255276,0.01595580391585827,0.015839368104934692,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 15-17-42.jpg,1,0.8956267237663269,0.5368680357933044,-3.532106637954712,0.013368936255574226,0.8956267237663269,0.013355888426303864,0.014349780045449734,0.01859721727669239,0.014805290848016739,0.01313598919659853,0.016760217025876045,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 15-17-55.jpg,1,0.9111796617507935,0.4712701439857483,-3.630124568939209,0.009252524003386497,0.9111796617507935,0.014807166531682014,0.011144338175654411,0.012609703466296196,0.013654328882694244,0.016218874603509903,0.011133459396660328,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 15-18-03.jpg,1,0.8729572892189026,0.620505690574646,-3.682743549346924,0.012276985682547092,0.8729572892189026,0.01220526173710823,0.024727266281843185,0.010908720083534718,0.02271907776594162,0.027156345546245575,0.017049068585038185,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 15-18-17.jpg,1,0.859377920627594,0.6781538724899292,-3.4132652282714844,0.016319189220666885,0.859377920627594,0.02245320752263069,0.016239698976278305,0.02134668081998825,0.01828555017709732,0.024823112413287163,0.021154722198843956,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 15-19-24.jpg,1,0.8720431923866272,0.6289703845977783,-3.306838274002075,0.014714120887219906,0.8720431923866272,0.020964104682207108,0.013999239541590214,0.017713986337184906,0.015345156192779541,0.024671616032719612,0.020548583939671516,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 15-19-33.jpg,1,0.8429182767868042,0.7379494905471802,-3.2509634494781494,0.01439034566283226,0.8429182767868042,0.021277938038110733,0.020492790266871452,0.025268178433179855,0.023777857422828674,0.02652611769735813,0.025348501279950142,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 16-45-40.jpg,1,0.808463454246521,0.8464398384094238,-2.9938697814941406,0.011898180469870567,0.808463454246521,0.02309165894985199,0.034580156207084656,0.027881070971488953,0.04729432985186577,0.017756935209035873,0.02903422899544239,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 16-45-44.jpg,1,0.8848699927330017,0.5733391642570496,-3.569580078125,0.009091280400753021,0.8848699927330017,0.012978222221136093,0.025681421160697937,0.014742200262844563,0.02369062602519989,0.009868491441011429,0.01907782442867756,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 16-45-54.jpg,1,0.8713155388832092,0.6253014802932739,-3.6924386024475098,0.00910187792032957,0.8713155388832092,0.015358577482402325,0.028872795403003693,0.02150101028382778,0.02260863408446312,0.009889648295938969,0.021351926028728485,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 16-46-07.jpg,1,0.9014609456062317,0.5094433426856995,-3.87131667137146,0.0071359798312187195,0.9014609456062317,0.01402282901108265,0.01767897605895996,0.013701335527002811,0.019830958917737007,0.01046422217041254,0.015704823657870293,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 16-46-49.jpg,1,0.888590395450592,0.5636762380599976,-3.6669468879699707,0.01417461782693863,0.888590395450592,0.015133070759475231,0.017844179645180702,0.013387533836066723,0.022881636396050453,0.01124594360589981,0.016742605715990067,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 16-47-00.jpg,1,0.7151181697845459,1.106209635734558,-2.9759323596954346,0.01723361574113369,0.7151181697845459,0.033479202538728714,0.06534935534000397,0.039864446967840195,0.08076466619968414,0.011626734398305416,0.03656381741166115,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 16-47-09.jpg,1,0.7583798170089722,1.0016920566558838,-2.903524160385132,0.018582120537757874,0.7583798170089722,0.03603726252913475,0.05449726805090904,0.02586178481578827,0.05641067028045654,0.0177138764411211,0.03251723200082779,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 16-47-22.jpg,1,0.8068639039993286,0.8561129570007324,-3.3024909496307373,0.022984161972999573,0.8068639039993286,0.025034494698047638,0.04220215603709221,0.028133295476436615,0.036724455654621124,0.012566640041768551,0.025490885600447655,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 16-48-15.jpg,1,0.8962698578834534,0.5315863490104675,-3.638810634613037,0.010828981176018715,0.8962698578834534,0.01583319529891014,0.012797093950212002,0.01246408000588417,0.01495401468127966,0.02394901216030121,0.012903762049973011,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 16-53-22.jpg,1,0.9121803045272827,0.4648083448410034,-3.8770737648010254,0.007291695568710566,0.9121803045272827,0.0112605607137084,0.01759251207113266,0.009454603306949139,0.017453476786613464,0.012134024873375893,0.01263280026614666,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 16-53-31.jpg,1,0.9079738855361938,0.4823909401893616,-3.7957584857940674,0.006256848108023405,0.9079738855361938,0.011268998496234417,0.015554049052298069,0.011401834897696972,0.01511235348880291,0.013793588615953922,0.018638499081134796,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 16-53-41.jpg,1,0.5010078549385071,1.5596379041671753,-2.739961624145508,0.019635986536741257,0.5010078549385071,0.045856110751628876,0.07507055252790451,0.03597530350089073,0.18359193205833435,0.06227366626262665,0.07658857107162476,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 16-53-50.jpg,1,0.9138699769973755,0.458876371383667,-3.937723159790039,0.009868699125945568,0.9138699769973755,0.013250638730823994,0.010907663963735104,0.008528145030140877,0.012677849270403385,0.018054082989692688,0.01284295879304409,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 16-54-15.jpg,1,0.8981801867485046,0.5220790505409241,-3.853478193283081,0.011012198403477669,0.8981801867485046,0.01882636733353138,0.009595634415745735,0.010065964423120022,0.012065041810274124,0.02215176448225975,0.01810293272137642,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 16-55-54.jpg,1,0.8493784070014954,0.712500810623169,-3.38590669631958,0.016200337558984756,0.8493784070014954,0.018099278211593628,0.019617822021245956,0.015390687622129917,0.027916600927710533,0.023907501250505447,0.029489409178495407,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 16-56-03.jpg,1,0.8188872933387756,0.818351149559021,-3.4283244609832764,0.01465816143900156,0.8188872933387756,0.022970622405409813,0.031549833714962006,0.01858401857316494,0.025429261848330498,0.03236708790063858,0.0355537123978138,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 16-56-13.jpg,1,0.764949381351471,0.991998553276062,-3.2620861530303955,0.019066162407398224,0.764949381351471,0.026966487988829613,0.048931434750556946,0.026541927829384804,0.03721371293067932,0.030330341309309006,0.046000510454177856,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 16-59-51.jpg,1,0.8992929458618164,0.5187157392501831,-3.6608340740203857,0.008363478817045689,0.8992929458618164,0.01688232086598873,0.013241385109722614,0.022188683971762657,0.011811683885753155,0.015196154825389385,0.013023371808230877,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 16-59-57.jpg,1,0.861953854560852,0.6655495166778564,-3.4024598598480225,0.010588702745735645,0.861953854560852,0.015020215883851051,0.020172471180558205,0.020899377763271332,0.02532048709690571,0.022252701222896576,0.02379220351576805,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 17-00-09.jpg,1,0.8459908366203308,0.7222065329551697,-3.4641218185424805,0.01167901512235403,0.8459908366203308,0.022342156618833542,0.03179824724793434,0.030217349529266357,0.01910092867910862,0.016811301931738853,0.02206030674278736,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 17-00-18.jpg,1,0.8252074718475342,0.7992632985115051,-3.336651563644409,0.017336981371045113,0.8252074718475342,0.024622777476906776,0.03634294122457504,0.023841921240091324,0.026166053488850594,0.019780131056904793,0.026701685041189194,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 17-02-30.jpg,1,0.895328938961029,0.5380094051361084,-3.6398611068725586,0.012317960150539875,0.895328938961029,0.015578965656459332,0.015262729488313198,0.01236617099493742,0.01619560644030571,0.01467802282422781,0.018271554261446,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 17-02-34.jpg,1,0.8201169967651367,0.8132067918777466,-3.286198854446411,0.017587032169103622,0.8201169967651367,0.02960774302482605,0.029600517824292183,0.02062165178358555,0.018021689727902412,0.04146156832575798,0.022982658818364143,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 17-02-41.jpg,1,0.8561540246009827,0.6894299983978271,-3.4170236587524414,0.016234170645475388,0.8561540246009827,0.022108368575572968,0.02087564393877983,0.018558116629719734,0.01622624509036541,0.027896469458937645,0.02194703370332718,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 17-02-43.jpg,1,0.8329375982284546,0.7674273252487183,-3.3097496032714844,0.01584802195429802,0.8329375982284546,0.02840430848300457,0.024307357147336006,0.020269930362701416,0.01623176969587803,0.0410364530980587,0.0209644865244627,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 17-02-44.jpg,1,0.8807141780853271,0.5921689867973328,-3.6446001529693604,0.010323719121515751,0.8807141780853271,0.017768245190382004,0.015764867886900902,0.022901376709342003,0.01001586765050888,0.02362978644669056,0.0188819020986557,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 17-02-47.jpg,1,0.832674503326416,0.7683931589126587,-3.298346757888794,0.016441985964775085,0.832674503326416,0.028319180011749268,0.024754762649536133,0.01909167319536209,0.017046943306922913,0.0413578599691391,0.02031305804848671,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 17-02-53.jpg,1,0.870510458946228,0.6306682825088501,-3.6718785762786865,0.008223289623856544,0.870510458946228,0.01964494399726391,0.02378181368112564,0.012296494096517563,0.02124124951660633,0.0248714592307806,0.01943030022084713,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 17-03-00.jpg,1,0.8750869631767273,0.603758692741394,-3.660775661468506,0.006681371014565229,0.8750869631767273,0.012068899348378181,0.027104882523417473,0.007818946614861488,0.019182737916707993,0.0202783290296793,0.031777914613485336,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 17-03-10.jpg,1,0.9151725769042969,0.45195528864860535,-3.8562207221984863,0.007948783226311207,0.9151725769042969,0.01284557394683361,0.012150075286626816,0.010722402483224869,0.01326304767280817,0.008391490206122398,0.01950603537261486,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 17-03-17.jpg,1,0.9077976942062378,0.484729140996933,-3.741265058517456,0.010074877180159092,0.9077976942062378,0.012392312288284302,0.01616656593978405,0.010354164056479931,0.015257696621119976,0.010218554176390171,0.01773816905915737,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 17-05-13.jpg,1,0.9068117141723633,0.48859909176826477,-3.771648645401001,0.009816414676606655,0.9068117141723633,0.014282800257205963,0.013068290427327156,0.01831934042274952,0.01672276295721531,0.009212667122483253,0.01176593266427517,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 17-08-22.jpg,1,0.9050260782241821,0.49611979722976685,-3.7423696517944336,0.008326866663992405,0.9050260782241821,0.012180767953395844,0.014518089592456818,0.010999035090208054,0.014109254814684391,0.0181786697357893,0.016661332920193672,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 17-08-36.jpg,1,0.8773516416549683,0.6085784435272217,-3.517566204071045,0.010798928327858448,0.8773516416549683,0.015658734366297722,0.019040830433368683,0.018058329820632935,0.018841981887817383,0.021942630410194397,0.01830691657960415,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 17-08-51.jpg,1,0.8675209879875183,0.6459932327270508,-3.370631217956543,0.013386583887040615,0.8675209879875183,0.020282944664359093,0.014566518366336823,0.02152266353368759,0.01683158241212368,0.025496475398540497,0.020392179489135742,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 17-11-59.jpg,1,0.9110706448554993,0.4706602692604065,-3.847041130065918,0.009392518550157547,0.9110706448554993,0.01200148742645979,0.015584253706037998,0.007760101463645697,0.015783362090587616,0.01387446466833353,0.014533217065036297,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 17-12-08.jpg,1,0.8822929859161377,0.5871623158454895,-3.8205435276031494,0.012833455577492714,0.8822929859161377,0.01359460037201643,0.023135075345635414,0.010870360769331455,0.01582786999642849,0.01852499507367611,0.02292073704302311,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 17-12-18.jpg,1,0.8790557384490967,0.6014052629470825,-3.6757819652557373,0.013933790847659111,0.8790557384490967,0.01476740650832653,0.014875964261591434,0.014432365074753761,0.016741836443543434,0.022861041128635406,0.023331863805651665,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 17-12-25.jpg,1,0.7723807692527771,0.9526658058166504,-3.369605779647827,0.012135770171880722,0.7723807692527771,0.021471232175827026,0.06312286108732224,0.026990197598934174,0.037531692534685135,0.021857328712940216,0.04451017454266548,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 17-17-03.jpg,1,0.7587125301361084,0.9994930028915405,-3.299569845199585,0.015329321846365929,0.7587125301361084,0.019876401871442795,0.0495682992041111,0.01959693245589733,0.043414052575826645,0.05159323662519455,0.041909173130989075,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 17-17-11.jpg,1,0.8895819187164307,0.5589333772659302,-3.6970818042755127,0.011706979013979435,0.8895819187164307,0.019999507814645767,0.012763774022459984,0.015283696353435516,0.011435787193477154,0.022335588932037354,0.016892747953534126,Eucalyptus_cladocalyx
test_external/Eucalipto blanco/Sat Sep 28 17-17-16.jpg,1,0.8150793313980103,0.8196126818656921,-3.280641794204712,0.01504578534513712,0.8150793313980103,0.035185929387807846,0.016395967453718185,0.01782374456524849,0.021311407908797264,0.05321187525987625,0.025946062058210373,Eucalyptus_cladocalyx
