path,label,pred,correct,max_softmax,entropy,energy,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,predicted_class
/workspace/P8/data/test/Eucalyptus_cladocalyx/A026 - 20240321_101505.png,1,1,True,0.917098343372345,0.4399036765098572,-3.893181085586548,0.009956897236406803,0.917098343372345,0.02188234217464924,0.007604454644024372,0.007147213444113731,0.0074975332245230675,0.016370123252272606,0.012443095445632935,Eucalyptus_cladocalyx
/workspace/P8/data/test/Eucalyptus_cladocalyx/A026 - 20240321_221409.png,1,1,True,0.9235069751739502,0.40725916624069214,-3.9955925941467285,0.0107096703723073,0.9235069751739502,0.027075719088315964,0.007546239998191595,0.0061861868016421795,0.006438902113586664,0.010364974848926067,0.008171390742063522,Eucalyptus_cladocalyx
/workspace/P8/data/test/Eucalyptus_cladocalyx/A027 - 20240321_101506.png,1,1,True,0.9131943583488464,0.45655062794685364,-3.811509609222412,0.010899600572884083,0.9131943583488464,0.025519277900457382,0.009300188161432743,0.008402020670473576,0.008496910333633423,0.01366448774933815,0.010523069649934769,Eucalyptus_cladocalyx
/workspace/P8/data/test/Eucalyptus_cladocalyx/A027 - 20240321_221410.png,1,1,True,0.9240397214889526,0.409091055393219,-3.998922109603882,0.010200200602412224,0.9240397214889526,0.021781792864203453,0.007296876981854439,0.005635837092995644,0.007920685224235058,0.014140847139060497,0.008984081447124481,Eucalyptus_cladocalyx
/workspace/P8/data/test/Eucalyptus_cladocalyx/A030 - 20240321_101512.png,1,1,True,0.9384497404098511,0.3479425013065338,-4.157276153564453,0.008364650420844555,0.9384497404098511,0.014559062197804451,0.0067507862113416195,0.006860444322228432,0.00559113547205925,0.01111658662557602,0.008307664655148983,Eucalyptus_cladocalyx
/workspace/P8/data/test/Eucalyptus_cladocalyx/A030 - 20240321_221415.png,1,1,True,0.907748281955719,0.4699007570743561,-3.854600667953491,0.011749365366995335,0.907748281955719,0.0356295071542263,0.009141482412815094,0.007671634200960398,0.007341801188886166,0.00989395659416914,0.010824021883308887,Eucalyptus_cladocalyx
/workspace/P8/data/test/Eucalyptus_cladocalyx/A031 - 20240321_101514.png,1,1,True,0.9209468364715576,0.41451767086982727,-3.984696626663208,0.009620332159101963,0.9209468364715576,0.030979091301560402,0.007365367840975523,0.00568873668089509,0.006781982257962227,0.010488764382898808,0.008128869347274303,Eucalyptus_cladocalyx
/workspace/P8/data/test/Eucalyptus_cladocalyx/A031 - 20240321_221415.png,1,1,True,0.922765851020813,0.41071057319641113,-3.9553797245025635,0.011264023371040821,0.922765851020813,0.027259521186351776,0.008050033822655678,0.005772797390818596,0.007929100655019283,0.008845550939440727,0.008113170973956585,Eucalyptus_cladocalyx
/workspace/P8/data/test/Eucalyptus_cladocalyx/A034 - 20240321_101518.png,1,1,True,0.8954864144325256,0.5050877332687378,-3.7842164039611816,0.008982841856777668,0.8954864144325256,0.04927735775709152,0.00860923808068037,0.00772481132298708,0.007838800549507141,0.013249875046312809,0.008830631151795387,Eucalyptus_cladocalyx
/workspace/P8/data/test/Eucalyptus_cladocalyx/A036 - 20240321_221426.png,1,1,True,0.9014081358909607,0.5011658668518066,-3.791297197341919,0.01161047164350748,0.9014081358909607,0.031916968524456024,0.007875241339206696,0.007975855842232704,0.01028128620237112,0.01678214594721794,0.012149859219789505,Eucalyptus_cladocalyx
/workspace/P8/data/test/Eucalyptus_cladocalyx/A041 - 20240321_101531.png,1,1,True,0.9130637645721436,0.4570772647857666,-3.848762035369873,0.012127998284995556,0.9130637645721436,0.019470592960715294,0.006639107596129179,0.0073058889247477055,0.008343586698174477,0.020431801676750183,0.012617281638085842,Eucalyptus_cladocalyx
/workspace/P8/data/test/Eucalyptus_cladocalyx/A047 - 20240321_101548.png,1,1,True,0.9209299087524414,0.4255158007144928,-3.873386859893799,0.012559308670461178,0.9209299087524414,0.01949978619813919,0.008252698928117752,0.00803794153034687,0.006963055115193129,0.013942675665020943,0.009814688935875893,Eucalyptus_cladocalyx
/workspace/P8/data/test/Eucalyptus_cladocalyx/A048 - 20240321_101550.png,1,1,True,0.9202226400375366,0.42311936616897583,-3.926889657974243,0.011140122078359127,0.9202226400375366,0.02503732405602932,0.006783271208405495,0.005717667285352945,0.006984938867390156,0.01429721713066101,0.009816732257604599,Eucalyptus_cladocalyx
/workspace/P8/data/test/Eucalyptus_cladocalyx/A049 - 20240321_101551.png,1,1,True,0.8864783644676208,0.5437914133071899,-3.7122955322265625,0.01261410117149353,0.8864783644676208,0.0505024716258049,0.011110184714198112,0.00848940759897232,0.007729693315923214,0.011873018927872181,0.011202791705727577,Eucalyptus_cladocalyx
/workspace/P8/data/test/Eucalyptus_cladocalyx/A052 - 20240321_101555.png,1,1,True,0.9124694466590881,0.4582228362560272,-3.8513662815093994,0.010706404224038124,0.9124694466590881,0.021690325811505318,0.007651522755622864,0.006374383810907602,0.008069788105785847,0.020551661029458046,0.012486533261835575,Eucalyptus_cladocalyx
/workspace/P8/data/test/Eucalyptus_cladocalyx/A052 - 20240321_221456.png,1,1,True,0.89014732837677,0.5481975078582764,-3.548008918762207,0.01558743417263031,0.89014732837677,0.03447265550494194,0.00915443617850542,0.010505867190659046,0.012765652500092983,0.01566373184323311,0.011702986434102058,Eucalyptus_cladocalyx
/workspace/P8/data/test/Eucalyptus_cladocalyx/A055 - 20240321_221503.png,1,1,True,0.9076752662658691,0.476171612739563,-3.8038997650146484,0.012684477493166924,0.9076752662658691,0.03058488480746746,0.008898535743355751,0.008078507147729397,0.008734948001801968,0.012451290152966976,0.010892072692513466,Eucalyptus_cladocalyx
/workspace/P8/data/test/Eucalyptus_cladocalyx/A056 - 20240321_221505.png,1,1,True,0.9117079973220825,0.4628623127937317,-3.860013723373413,0.011069427244365215,0.9117079973220825,0.02130776084959507,0.007895526476204395,0.007280806545168161,0.008408848196268082,0.019908197224140167,0.01242140680551529,Eucalyptus_cladocalyx
/workspace/P8/data/test/Eucalyptus_cladocalyx/A058 - 20240321_101622.png,1,1,True,0.8954309821128845,0.5150119066238403,-3.747168779373169,0.0133399348706007,0.8954309821128845,0.04237353056669235,0.0078689930960536,0.007095171604305506,0.008881974965333939,0.014089780859649181,0.010919681750237942,Eucalyptus_cladocalyx
/workspace/P8/data/test/Eucalyptus_cladocalyx/A058 - 20240321_221509.png,1,1,True,0.9061040282249451,0.4838046431541443,-3.7450854778289795,0.013173365965485573,0.9061040282249451,0.028878841549158096,0.007900821045041084,0.007561135105788708,0.009336755611002445,0.014909169636666775,0.012135875411331654,Eucalyptus_cladocalyx
/workspace/P8/data/test/Eucalyptus_cladocalyx/A059 - 20240321_101624.png,1,1,True,0.9149166345596313,0.45020318031311035,-3.8389222621917725,0.01318187452852726,0.9149166345596313,0.022799881175160408,0.00815887562930584,0.007313569076359272,0.008895381353795528,0.014221721328794956,0.010512072592973709,Eucalyptus_cladocalyx
/workspace/P8/data/test/Eucalyptus_cladocalyx/A059 - 20240321_221652.png,1,1,True,0.9065297842025757,0.47587576508522034,-3.8188345432281494,0.01042079832404852,0.9065297842025757,0.03261175379157066,0.00707866158336401,0.006210400722920895,0.008613871410489082,0.01819998398423195,0.01033465564250946,Eucalyptus_cladocalyx
/workspace/P8/data/test/Eucalyptus_cladocalyx/A062 - 20240321_101630.png,1,1,True,0.8769725561141968,0.594714879989624,-3.580498456954956,0.014993669465184212,0.8769725561141968,0.02393350563943386,0.008589143864810467,0.008300530724227428,0.012681541964411736,0.038938120007514954,0.015590948052704334,Eucalyptus_cladocalyx
/workspace/P8/data/test/Eucalyptus_cladocalyx/A062 - 20240321_221700.png,1,1,True,0.8794856667518616,0.5832833051681519,-3.66943359375,0.014201685786247253,0.8794856667518616,0.040102820843458176,0.00913354940712452,0.00746186962351203,0.012767660431563854,0.023374639451503754,0.013472173362970352,Eucalyptus_cladocalyx
/workspace/P8/data/test/Eucalyptus_cladocalyx/A063 - 20240321_101631.png,1,1,True,0.8807011246681213,0.5805867910385132,-3.6016464233398438,0.013919035904109478,0.8807011246681213,0.03248939290642738,0.008071469143033028,0.008995586074888706,0.01102700550109148,0.030863773077726364,0.013932635076344013,Eucalyptus_cladocalyx
/workspace/P8/data/test/Eucalyptus_cladocalyx/A063 - 20240321_221703.png,1,1,True,0.8724751472473145,0.6101731657981873,-3.5875930786132812,0.016144640743732452,0.8724751472473145,0.0238747987896204,0.008429065346717834,0.008161754347383976,0.013157582841813564,0.04165169224143028,0.016105271875858307,Eucalyptus_cladocalyx
/workspace/P8/data/test/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4 (108).png,2,2,True,0.9199320077896118,0.4344902038574219,-3.7631430625915527,0.010725666768848896,0.012755715288221836,0.9199320077896118,0.010910541750490665,0.011625559069216251,0.009939013049006462,0.012297037057578564,0.011814403347671032,Eucalyptus_deglupta
/workspace/P8/data/test/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4 (109).png,2,2,True,0.9274079203605652,0.4011356234550476,-3.868330478668213,0.009556276723742485,0.012204772792756557,0.9274079203605652,0.008864043280482292,0.01083926111459732,0.009266785345971584,0.0105623509734869,0.01129859872162342,Eucalyptus_deglupta
/workspace/P8/data/test/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4 (110).png,2,2,True,0.9244113564491272,0.4147266745567322,-3.8325042724609375,0.010239241644740105,0.012260752730071545,0.9244113564491272,0.010075575672090054,0.011028096079826355,0.009581376798450947,0.011240117251873016,0.011163542047142982,Eucalyptus_deglupta
/workspace/P8/data/test/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4 (111).png,2,2,True,0.9210340976715088,0.4296237826347351,-3.7599925994873047,0.010132331401109695,0.012896325439214706,0.9210340976715088,0.010759510099887848,0.0114199323579669,0.010216787457466125,0.012209995649755001,0.011331061832606792,Eucalyptus_deglupta
/workspace/P8/data/test/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4 (112).png,2,2,True,0.9217585325241089,0.4263506531715393,-3.7631125450134277,0.010673746466636658,0.012737431563436985,0.9217585325241089,0.010012379847466946,0.011389918625354767,0.010214842855930328,0.012756102718412876,0.010457081720232964,Eucalyptus_deglupta
/workspace/P8/data/test/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4 (113).png,2,2,True,0.9203811883926392,0.43239885568618774,-3.7626547813415527,0.010841503739356995,0.012490685097873211,0.9203811883926392,0.010611064732074738,0.012570224702358246,0.009943865239620209,0.012755713425576687,0.01040582824498415,Eucalyptus_deglupta
/workspace/P8/data/test/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4 (114).png,2,2,True,0.9207747578620911,0.43058377504348755,-3.7641804218292236,0.010915206745266914,0.012674231082201004,0.9207747578620911,0.010425539687275887,0.01286125648766756,0.00966089777648449,0.012429090216755867,0.010258895345032215,Eucalyptus_deglupta
/workspace/P8/data/test/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4 (115).png,2,2,True,0.9217529296875,0.426456481218338,-3.7826499938964844,0.011055603623390198,0.012231463566422462,0.9217529296875,0.010012319311499596,0.01225537620484829,0.010061326436698437,0.012071267701685429,0.01055963709950447,Eucalyptus_deglupta
/workspace/P8/data/test/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4 (116).png,2,2,True,0.9217532277107239,0.4263455867767334,-3.759212017059326,0.01125166192650795,0.012805956415832043,0.9217532277107239,0.010115516372025013,0.012357532978057861,0.01002210471779108,0.011803161352872849,0.00989084504544735,Eucalyptus_deglupta
/workspace/P8/data/test/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4 (117).png,2,2,True,0.9149397015571594,0.4558809995651245,-3.698272228240967,0.011596392840147018,0.013127608224749565,0.9149397015571594,0.011223156936466694,0.014738162979483604,0.010594786144793034,0.013185424730181694,0.010594786144793034,Eucalyptus_deglupta
/workspace/P8/data/test/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4 (118).png,2,2,True,0.9237581491470337,0.41752028465270996,-3.8000080585479736,0.010738769546151161,0.011968269944190979,0.9237581491470337,0.009893016889691353,0.012115261517465115,0.009678012691438198,0.011950749903917313,0.009897849522531033,Eucalyptus_deglupta
/workspace/P8/data/test/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4 (119).png,2,2,True,0.9207022786140442,0.43107375502586365,-3.750587224960327,0.010962415486574173,0.013037274591624737,0.9207022786140442,0.010298237204551697,0.01217583380639553,0.01051674596965313,0.011841627769172192,0.01046551950275898,Eucalyptus_deglupta
/workspace/P8/data/test/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4 (120).png,2,2,True,0.9187839031219482,0.4392631947994232,-3.7116575241088867,0.01116623729467392,0.013227900490164757,0.9187839031219482,0.010582310147583485,0.013150619342923164,0.00999957975000143,0.01275224331766367,0.010337171144783497,Eucalyptus_deglupta
/workspace/P8/data/test/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4 (121).png,2,2,True,0.9157165288925171,0.4524384140968323,-3.7150015830993652,0.010887092910706997,0.012264619581401348,0.9157165288925171,0.01070784218609333,0.01522262953221798,0.010408846661448479,0.01299202535301447,0.011800529435276985,Eucalyptus_deglupta
/workspace/P8/data/test/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4 (122).png,2,2,True,0.9187784194946289,0.4385581612586975,-3.7487728595733643,0.009989759884774685,0.011845770291984081,0.9187784194946289,0.010505023412406445,0.015739137306809425,0.009194016456604004,0.01315696444362402,0.010790963657200336,Eucalyptus_deglupta
/workspace/P8/data/test/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4 (123).png,2,2,True,0.9197089076042175,0.43527328968048096,-3.716510534286499,0.011058052070438862,0.013125351630151272,0.9197089076042175,0.010567134246230125,0.012696702964603901,0.01032738946378231,0.01260405033826828,0.009912373498082161,Eucalyptus_deglupta
/workspace/P8/data/test/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4 (124).png,2,2,True,0.9186490774154663,0.43989571928977966,-3.700085401535034,0.010606620460748672,0.013414573855698109,0.9186490774154663,0.010554957203567028,0.01313585601747036,0.011088537983596325,0.01242463942617178,0.010125851258635521,Eucalyptus_deglupta
/workspace/P8/data/test/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4 (125).png,2,2,True,0.9209407567977905,0.4297546148300171,-3.769859552383423,0.010210765525698662,0.011850480921566486,0.9209407567977905,0.010091806761920452,0.01399399247020483,0.009786090813577175,0.011867851950228214,0.011258223094046116,Eucalyptus_deglupta
/workspace/P8/data/test/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4 (126).png,2,2,True,0.9243580102920532,0.4148493707180023,-3.77592134475708,0.010803614743053913,0.01206997036933899,0.9243580102920532,0.010745743289589882,0.011784613132476807,0.009674844332039356,0.011461146175861359,0.009101998060941696,Eucalyptus_deglupta
/workspace/P8/data/test/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4 (127).png,2,2,True,0.9250962138175964,0.411665141582489,-3.829810619354248,0.010993240401148796,0.010546318255364895,0.9250962138175964,0.01030704379081726,0.010211863555014133,0.009453658014535904,0.012414469383656979,0.010977148078382015,Eucalyptus_deglupta
/workspace/P8/data/test/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4 (128).png,2,2,True,0.9269298911094666,0.40356773138046265,-3.8454086780548096,0.011342509649693966,0.011015030555427074,0.9269298911094666,0.010083312168717384,0.010058725252747536,0.009403271600604057,0.010854853317141533,0.010312356986105442,Eucalyptus_deglupta
/workspace/P8/data/test/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4 (129).png,2,2,True,0.9231926202774048,0.4201534390449524,-3.7869486808776855,0.011441108770668507,0.011764010414481163,0.9231926202774048,0.01062270998954773,0.011324391700327396,0.00993050541728735,0.011943433433771133,0.00978132151067257,Eucalyptus_deglupta
/workspace/P8/data/test/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4 (130).png,2,2,True,0.9178400039672852,0.4435862600803375,-3.7283103466033936,0.012215274386107922,0.012553895823657513,0.9178400039672852,0.011297282762825489,0.012347200885415077,0.010306403040885925,0.013047613203525543,0.010392310097813606,Eucalyptus_deglupta
/workspace/P8/data/test/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4 (131).png,2,2,True,0.9257717132568359,0.40866169333457947,-3.813455820083618,0.010767432861030102,0.011278663761913776,0.9257717132568359,0.010631601326167583,0.010668003000319004,0.008970208466053009,0.0117279551923275,0.010184450075030327,Eucalyptus_deglupta
/workspace/P8/data/test/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4 (132).png,2,2,True,0.9215590357780457,0.42718154191970825,-3.749657154083252,0.011123662814497948,0.012145579792559147,0.9215590357780457,0.011156300082802773,0.011841077357530594,0.009607943706214428,0.012878498062491417,0.009688029997050762,Eucalyptus_deglupta
/workspace/P8/data/test/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4 (133).png,2,2,True,0.9208474159240723,0.43050050735473633,-3.766054630279541,0.011642811819911003,0.01226128451526165,0.9208474159240723,0.011012433096766472,0.012000668793916702,0.009997600689530373,0.011983102187514305,0.010254696942865849,Eucalyptus_deglupta
/workspace/P8/data/test/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4 (134).png,2,2,True,0.9216331243515015,0.4269229769706726,-3.7788736820220947,0.01140506286174059,0.012235847301781178,0.9216331243515015,0.011151750572025776,0.01200504507869482,0.009344973601400852,0.012134700082242489,0.010089535266160965,Eucalyptus_deglupta
/workspace/P8/data/test/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4 (135).png,2,2,True,0.9260356426239014,0.4073602557182312,-3.8112175464630127,0.01078102644532919,0.011392594315111637,0.9260356426239014,0.010403510183095932,0.0108179384842515,0.00873500481247902,0.012080073356628418,0.009754124097526073,Eucalyptus_deglupta
/workspace/P8/data/test/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4 (136).png,2,2,True,0.9200582504272461,0.433834433555603,-3.7337088584899902,0.011374461464583874,0.0126334885135293,0.9200582504272461,0.011576170101761818,0.012054958380758762,0.010225915350019932,0.012498503550887108,0.00957825593650341,Eucalyptus_deglupta
/workspace/P8/data/test/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4 (137).png,2,2,True,0.9183696508407593,0.4413500428199768,-3.7531239986419678,0.011645551770925522,0.012647299095988274,0.9183696508407593,0.011476205661892891,0.012690601870417595,0.010252103209495544,0.0122163575142622,0.01070222444832325,Eucalyptus_deglupta
/workspace/P8/data/test/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4 (138).png,2,2,True,0.9189283847808838,0.438783198595047,-3.7583751678466797,0.011460782028734684,0.012410225346684456,0.9189283847808838,0.011272084899246693,0.012636471539735794,0.00979814026504755,0.012961426749825478,0.010532421991229057,Eucalyptus_deglupta
/workspace/P8/data/test/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4 (139).png,2,2,True,0.9177273511886597,0.4441920518875122,-3.734292507171631,0.01182066835463047,0.01251563336700201,0.9177273511886597,0.011329037137329578,0.012806178070604801,0.010710416361689568,0.012369820848107338,0.010720880702137947,Eucalyptus_deglupta
/workspace/P8/data/test/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4 (140).png,2,2,True,0.9154860973358154,0.45387256145477295,-3.7054877281188965,0.011722910217940807,0.013045961037278175,0.9154860973358154,0.011895895935595036,0.01318042166531086,0.011235344223678112,0.012837432324886322,0.010595938190817833,Eucalyptus_deglupta
/workspace/P8/data/test/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4 (141).png,2,2,True,0.9109826683998108,0.47304654121398926,-3.679168939590454,0.011930220760405064,0.014489301480352879,0.9109826683998108,0.012975449673831463,0.014139843173325062,0.010610957629978657,0.012912247329950333,0.011959381401538849,Eucalyptus_deglupta
/workspace/P8/data/test/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4 (142).png,2,2,True,0.9104142785072327,0.47564825415611267,-3.685652494430542,0.01216387003660202,0.013470751233398914,0.9104142785072327,0.013024464249610901,0.01402790006250143,0.011118676513433456,0.013669530861079693,0.012110532261431217,Eucalyptus_deglupta
/workspace/P8/data/test/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4 (143).png,2,2,True,0.9199647903442383,0.43443208932876587,-3.7689666748046875,0.011473707854747772,0.011763015761971474,0.9199647903442383,0.011507371440529823,0.01247284933924675,0.010214896872639656,0.012012604624032974,0.01059073954820633,Eucalyptus_deglupta
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.5 (142).png,3,3,True,0.9182725548744202,0.44185274839401245,-4.05987024307251,0.012477290816605091,0.012093405239284039,0.01045320276170969,0.9182725548744202,0.010864303447306156,0.012084550224244595,0.011539608240127563,0.012215064838528633,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.5 (143).png,3,3,True,0.917083203792572,0.44699516892433167,-4.026010036468506,0.012300929985940456,0.011963289231061935,0.010338209569454193,0.917083203792572,0.011260442435741425,0.01161221507936716,0.012716214172542095,0.012725532054901123,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.5 (144).png,3,3,True,0.9146159887313843,0.4576115906238556,-4.0111260414123535,0.013371993787586689,0.011951512657105923,0.010905913077294827,0.9146159887313843,0.011216447688639164,0.011651875451207161,0.012753416784107685,0.013532920740544796,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.5 (145).png,3,3,True,0.9157711863517761,0.4527943730354309,-4.00791072845459,0.011847422458231449,0.012504210695624352,0.011332523077726364,0.9157711863517761,0.01157580316066742,0.011626786552369595,0.012425089254975319,0.012916894629597664,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.5 (146).png,3,3,True,0.9155392050743103,0.4536352753639221,-4.045273303985596,0.011914025992155075,0.011763730086386204,0.011018672026693821,0.9155392050743103,0.011578522622585297,0.011315830051898956,0.013867830857634544,0.013002201914787292,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.5 (147).png,3,3,True,0.9179429411888123,0.4431963860988617,-4.058276176452637,0.012387839145958424,0.011412213556468487,0.011188749223947525,0.9179429411888123,0.010621781460940838,0.01072863768786192,0.013122554868459702,0.012595214881002903,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.5 (148).png,3,3,True,0.91388338804245,0.46080082654953003,-4.021692752838135,0.013029483146965504,0.011860583908855915,0.01143130287528038,0.91388338804245,0.011136547662317753,0.011843222193419933,0.013795517385005951,0.013019943609833717,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.5 (149).png,3,3,True,0.9075186848640442,0.4872798025608063,-3.946650505065918,0.013375557959079742,0.011241371743381023,0.01120848674327135,0.9075186848640442,0.012559039518237114,0.012473479844629765,0.016986902803182602,0.014636477455496788,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.5 (150).png,3,3,True,0.9069284796714783,0.48894044756889343,-3.964879035949707,0.012132097035646439,0.011690134182572365,0.009923710487782955,0.9069284796714783,0.013025376945734024,0.012817177921533585,0.018966278061270714,0.014516674913465977,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.5 (151).png,3,3,True,0.9137086868286133,0.4613569378852844,-4.023837089538574,0.012623111717402935,0.011904728598892689,0.010457266122102737,0.9137086868286133,0.011986386962234974,0.011295964010059834,0.014063202776014805,0.013960576616227627,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.5 (152).png,3,3,True,0.9119752049446106,0.46829909086227417,-3.984720468521118,0.01267010997980833,0.010529565624892712,0.009643618017435074,0.9119752049446106,0.01230430044233799,0.013418289832770824,0.014985638670623302,0.01447325199842453,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.5 (153).png,3,3,True,0.9184238314628601,0.4408816993236542,-4.04798698425293,0.011829639784991741,0.01075524277985096,0.010277769528329372,0.9184238314628601,0.010388770140707493,0.011446102522313595,0.013707553967833519,0.013171167112886906,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.5 (154).png,3,3,True,0.9138236045837402,0.460737943649292,-4.035430431365967,0.01239866390824318,0.01190913189202547,0.011160314083099365,0.9138236045837402,0.010701371356844902,0.013044544495642185,0.015323394909501076,0.011638938449323177,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.5 (155).png,3,3,True,0.9204407334327698,0.4322490990161896,-4.114152431488037,0.011298907920718193,0.011907832697033882,0.011178183369338512,0.9204407334327698,0.009652677923440933,0.012355010025203228,0.012424581684172153,0.010742083191871643,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.5 (156).png,3,3,True,0.9182609915733337,0.44163820147514343,-4.081367492675781,0.011701167561113834,0.012037286534905434,0.010435221716761589,0.9182609915733337,0.009643935598433018,0.012630376033484936,0.013324061408638954,0.011966961435973644,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.5 (157).png,3,3,True,0.910539448261261,0.474351167678833,-4.0214524269104,0.012237033806741238,0.013205571100115776,0.011284299194812775,0.910539448261261,0.010026666335761547,0.013829187490046024,0.016649650409817696,0.012228075414896011,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.5 (158).png,3,3,True,0.907618522644043,0.48718035221099854,-4.001227855682373,0.013472076505422592,0.013063961640000343,0.012093993835151196,0.907618522644043,0.010321835987269878,0.014370739459991455,0.015169265680015087,0.013889549300074577,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.5 (159).png,3,3,True,0.9174106121063232,0.44562917947769165,-4.07838773727417,0.01157389860600233,0.011999743059277534,0.011182260699570179,0.9174106121063232,0.011182260699570179,0.01300653163343668,0.012462536804378033,0.011182260699570179,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.5 (160).png,3,3,True,0.9092788100242615,0.4804660379886627,-4.022838115692139,0.013964303769171238,0.01191663183271885,0.01115916483104229,0.9092788100242615,0.012894390150904655,0.013729359023272991,0.013943862169981003,0.013113445602357388,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.5 (161).png,3,3,True,0.9204126596450806,0.4319361448287964,-4.125901699066162,0.011205166578292847,0.010322683490812778,0.009661815129220486,0.9204126596450806,0.011128829792141914,0.012488064356148243,0.014505872502923012,0.010274910368025303,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.5 (162).png,3,3,True,0.9264990091323853,0.405291885137558,-4.1739983558654785,0.01001240685582161,0.010177532210946083,0.009668884798884392,0.9264990091323853,0.009491135366261005,0.010791689157485962,0.012784197926521301,0.01057521067559719,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.5 (163).png,3,3,True,0.9175055027008057,0.44510918855667114,-4.05679988861084,0.012601511552929878,0.011320770718157291,0.01063487958163023,0.9175055027008057,0.010590830817818642,0.012768745422363281,0.012765628285706043,0.011812042444944382,Eucalyptus_diversicolor
